OP CODE,OP TYPE,GLOBAL CALL COUNT,DEVICE ID,ATTRIBUTES,MATH FIDELITY,CORE COUNT,PARALLELIZATION STRATEGY,HOST START TS,HOST END TS,HOST DURATION [ns],DEVICE FW START CYCLE,DEVICE FW END CYCLE,OP TO OP LATENCY [ns],DEVICE FW DURATION [ns],DEVICE KERNEL DURATION [ns],DEVICE KERNEL DURATION PER CORE MIN [ns],DEVICE KERNEL DURATION PER CORE MAX [ns],DEVICE KERNEL DURATION PER CORE AVG [ns],DEVICE KERNEL FIRST TO LAST START [ns],DEVICE BRISC KERNEL DURATION [ns],DEVICE NCRISC KERNEL DURATION [ns],DEVICE TRISC0 KERNEL DURATION [ns],DEVICE TRISC1 KERNEL DURATION [ns],DEVICE TRISC2 KERNEL DURATION [ns],DEVICE ERISC KERNEL DURATION [ns],DEVICE COMPUTE CB WAIT FRONT [ns],DEVICE COMPUTE CB RESERVE BACK [ns],INPUT_0_W,INPUT_0_Z,INPUT_0_Y,INPUT_0_X,INPUT_0_LAYOUT,INPUT_0_DATATYPE,INPUT_0_MEMORY,INPUT_1_W,INPUT_1_Z,INPUT_1_Y,INPUT_1_X,INPUT_1_LAYOUT,INPUT_1_DATATYPE,INPUT_1_MEMORY,INPUT_2_W,INPUT_2_Z,INPUT_2_Y,INPUT_2_X,INPUT_2_LAYOUT,INPUT_2_DATATYPE,INPUT_2_MEMORY,OUTPUT_0_W,OUTPUT_0_Z,OUTPUT_0_Y,OUTPUT_0_X,OUTPUT_0_LAYOUT,OUTPUT_0_DATATYPE,OUTPUT_0_MEMORY,METAL TRACE ID,METAL TRACE REPLAY SESSION ID,COMPUTE KERNEL SOURCE,COMPUTE KERNEL HASH,DATA MOVEMENT KERNEL SOURCE,DATA MOVEMENT KERNEL HASH,BRISC MAX KERNEL SIZE [B],NCRISC MAX KERNEL SIZE [B],TRISC 0 MAX KERNEL SIZE [B],TRISC 1 MAX KERNEL SIZE [B],TRISC 2 MAX KERNEL SIZE [B],ERISC MAX KERNEL SIZE [B],PM IDEAL [ns],PM COMPUTE [ns],PM BANDWIDTH [ns],PM REQ I BW,PM REQ O BW,CompileProgram_TT_HOST_FUNC [ns],HWCommandQueue_write_buffer_TT_HOST_FUNC [ns]
HaloDeviceOperation,tt_dnn_device,314,0,{'config_': 'SlidingWindowConfig(batch_size=16; input_hw=(14;14); window_hw=(3;3); stride_hw=(1;1); pad_hw=(1;1); dilation_hw=(1;1); num_cores_nhw=8; num_cores_c=1; core_range_set_={[(x=0;y=0) - (x=7;y=7)]})'; 'is_out_tiled_': 'true'; 'max_out_nsticks_per_core_': '574'; 'output_memory_config_': 'MemoryConfig(memory_layout=TensorMemoryLayout::BLOCK_SHARDED;buffer_type=BufferType::L1;shard_spec=ShardSpec(grid={[(x=0;y=0) - (x=7;y=7)]};shape={416; 32};orientation=ShardOrientation::ROW_MAJOR;mode=ShardMode::PHYSICAL;physical_shard_shape=std::nullopt))'; 'pad_val_': '0'; 'parallel_config_': 'ParallelConfig(grid={[(x=0;y=0) - (x=7;y=7)]}; shard_scheme=BLOCK_SHARDED; shard_orientation=ROW_MAJOR)'; 'remote_read_': 'false'; 'reshard_num_cores_nhw_': '0'; 'transpose_mcast_': 'false'},HiFi4,64,,35609603555,35609620435,16880,11706730022011,11706730027989,132591,5978,5154,3279,5077,4756,752,3668,4644,1625,2052,2256,,,,1,1,3136,256,TILE,BFLOAT8_B,DEV_0_L1_BLOCK_SHARDED,,,,,,,,,,,,,,,1,1,4592,256,ROW_MAJOR,BFLOAT16,DEV_0_L1_BLOCK_SHARDED,,,['ttnn/cpp/ttnn/operations/data_movement/untilize/device/kernels/compute/pack_untilize.cpp'],['pack_untilize/2694911519522204933/'],['ttnn/cpp/ttnn/operations/data_movement/untilize_with_halo_v2/device/kernels/dataflow/halo_gather.cpp'; 'ttnn/cpp/ttnn/operations/data_movement/untilize_with_halo_v2/device/kernels/dataflow/halo_gather.cpp'],['halo_gather/12765621115694089570/'; 'halo_gather/12161006505042681135/'],1068,1328,1044,1496,2048,0,1,1,1,[802816.0],[2351104.0],375,
OptimizedConvNew,tt_dnn_device,315,0,{'block_config': 'OptimizedConvBlockConfig(act_block_h_ntiles=13;act_block_w_ntiles=9;out_subblock_h_ntiles=1;out_subblock_w_ntiles=1)'; 'compute_kernel_config': 'WormholeComputeKernelConfig(math_fidelity=LoFi;math_approx_mode=1;fp32_dest_acc_en=0;packer_l1_acc=1;dst_full_sync_en=0)'; 'dtype': 'DataType::BFLOAT8_B'; 'enable_act_double_buffer': 'true'; 'enable_split_reader': 'false'; 'enable_subblock_padding': 'false'; 'enable_weights_double_buffer': 'true'; 'fuse_relu': 'true'; 'has_bias': 'true'; 'input_tensor_shape': '{16; 14; 14; 256}'; 'memory_config': 'MemoryConfig(memory_layout=TensorMemoryLayout::BLOCK_SHARDED;buffer_type=BufferType::L1;shard_spec=ShardSpec(grid={[(x=0;y=0) - (x=7;y=7)]};shape={416; 32};orientation=ShardOrientation::ROW_MAJOR;mode=ShardMode::PHYSICAL;physical_shard_shape=std::nullopt))'; 'output_channels': '256'; 'parallelization_config': 'OptimizedConvParallelizationConfig(grid_size=(x=8;y=8);num_cores_nhw=8;num_cores_c=8;per_core_out_matrix_height_ntile=13;per_core_out_matrix_width_ntile=1)'; 'sliding_window_config': 'SlidingWindowConfig(batch_size=16; input_hw=(14;14); window_hw=(3;3); stride_hw=(1;1); pad_hw=(1;1); dilation_hw=(1;1); num_cores_nhw=8; num_cores_c=1; core_range_set_={[(x=0;y=0) - (x=7;y=7)]})'; 'untilize_out': 'false'; 'use_shallow_conv_variant': 'false'},LoFi,64,,35609638730,35609658497,19767,11706730067491,11706730158526,40688,91035,89872,88715,89784,89060,948,89492,83020,89358,89577,89565,,,,1,1,4592,256,ROW_MAJOR,BFLOAT16,DEV_0_L1_BLOCK_SHARDED,1,1,2304,256,TILE,BFLOAT8_B,DEV_0_DRAM_INTERLEAVED,1,1,32,256,TILE,BFLOAT8_B,DEV_0_DRAM_INTERLEAVED,1,1,3136,256,TILE,BFLOAT8_B,DEV_0_L1_BLOCK_SHARDED,,,['ttnn/cpp/ttnn/operations/conv/conv2d/device/kernels/conv_bmm_tilize_col_major_out_blocks.cpp'],['conv_bmm_tilize_col_major_out_blocks/1277158388573679360/'],['ttnn/cpp/ttnn/operations/conv/conv2d/device/kernels/writer_tiled_out_2d_mcast_sender_conv_weights_tiled_col_to_rm_blocks.cpp'; 'ttnn/cpp/ttnn/operations/conv/conv2d/device/kernels/writer_tiled_out_2d_mcast_receiver_conv_weights_tiled_col_to_rm_blocks.cpp'; 'ttnn/cpp/ttnn/operations/conv/conv2d/device/kernels/reader_conv_activations_2d_mcast_padded_with_halo_3x3_weights_v2.cpp'],['writer_tiled_out_2d_mcast_sender_conv_weights_tiled_col_to_rm_blocks/6337849267912677043/'; 'writer_tiled_out_2d_mcast_receiver_conv_weights_tiled_col_to_rm_blocks/7826993631834227755/'; 'reader_conv_activations_2d_mcast_padded_with_halo_3x3_weights_v2/365230131547297444/'],1648,1832,2904,3124,3080,0,14112,14112,2129,[166.60317993164062; 41.79591751098633],[56.88888931274414],332,
Matmul,tt_dnn_device,316,0,{'bcast_batch': '1'; 'compute_kernel_config': 'WormholeComputeKernelConfig(math_fidelity=LoFi;math_approx_mode=0;fp32_dest_acc_en=0;packer_l1_acc=1;dst_full_sync_en=0)'; 'global_cb': 'std::nullopt'; 'output_dtype': 'DataType::BFLOAT8_B'; 'output_mem_config': 'MemoryConfig(memory_layout=TensorMemoryLayout::BLOCK_SHARDED;buffer_type=BufferType::L1;shard_spec=ShardSpec(grid={[(x=0;y=0) - (x=7;y=7)]};shape={416; 128};orientation=ShardOrientation::ROW_MAJOR;mode=ShardMode::PHYSICAL;physical_shard_shape=std::nullopt))'; 'output_tile': 'Tile(tile_shape={32; 32};face_shape={16; 16};num_faces=4)'; 'program_config': 'MatmulMultiCoreReuseMultiCastProgramConfig(compute_with_storage_grid_size=(x=8;y=8);in0_block_w=1;out_subblock_h=1;out_subblock_w=4;out_block_h=13;out_block_w=4;per_core_M=13;per_core_N=4;transpose_mcast=0;fused_activation=std::nullopt;fuse_batch=1)'; 'transpose_a': 'false'; 'transpose_b': 'false'; 'untilize_out': 'false'; 'user_core_coord': 'std::nullopt'; 'user_fused_activation': 'std::nullopt'; 'user_run_batched': 'false'},LoFi,64,,35609820264,35609838789,18525,11706730244474,11706730277777,87146,33303,32121,31491,32066,31872,391,32121,22619,31776,31651,31990,,,,1,1,3136,256,TILE,BFLOAT8_B,DEV_0_L1_BLOCK_SHARDED,1,1,256,1024,TILE,BFLOAT8_B,DEV_0_DRAM_INTERLEAVED,1,1,32,1024,TILE,BFLOAT8_B,DEV_0_DRAM_INTERLEAVED,1,1,3136,1024,TILE,BFLOAT8_B,DEV_0_L1_BLOCK_SHARDED,,,['ttnn/cpp/ttnn/operations/matmul/device/kernels/compute/bmm_large_block_zm_fused_bias_activation.cpp'],['bmm_large_block_zm_fused_bias_activation/9275637785034810760/'],['ttnn/cpp/ttnn/operations/matmul/device/kernels/dataflow/reader_bmm_tile_layout_in0_sender_receiver_padding_block_sharded.cpp'; 'ttnn/cpp/ttnn/operations/matmul/device/kernels/dataflow/reader_bmm_tile_layout_in1_sender_writer_padding.cpp'; 'ttnn/cpp/ttnn/operations/matmul/device/kernels/dataflow/reader_bmm_tile_layout_in1_receiver_writer_padding.cpp'],['reader_bmm_tile_layout_in0_sender_receiver_padding_block_sharded/4210833395017153429/'; 'reader_bmm_tile_layout_in1_sender_writer_padding/8045079868711081683/'; 'reader_bmm_tile_layout_in1_receiver_writer_padding/10321423141711353739/'],1592,1308,2148,1272,3648,0,6272,6272,946,[128.0; 41.79591751098633],[512.0],304,
BinaryDeviceOperation,tt_dnn_device,317,0,{'activations': '{UnaryWithParam(op_type=UnaryOpType::RELU;param={})}'; 'binary_op_type': 'BinaryOpType::ADD'; 'compute_kernel_config': 'std::nullopt'; 'dtype': 'DataType::BFLOAT8_B'; 'input_tensor_a_activation': 'std::nullopt'; 'memory_config': 'MemoryConfig(memory_layout=TensorMemoryLayout::BLOCK_SHARDED;buffer_type=BufferType::L1;shard_spec=ShardSpec(grid={[(x=0;y=0) - (x=7;y=7)]};shape={416; 128};orientation=ShardOrientation::ROW_MAJOR;mode=ShardMode::PHYSICAL;physical_shard_shape=std::nullopt))'; 'scalar': 'std::nullopt'; 'worker_grid': '{[(x=0;y=0) - (x=7;y=7)]}'},HiFi4,64,,35609884377,35609905611,21234,11706730307525,11706730311400,30523,3875,3089,2845,3035,2923,320,2949,304,2813,2691,2939,,,,1,1,3136,1024,TILE,BFLOAT8_B,DEV_0_L1_BLOCK_SHARDED,1,1,3136,1024,TILE,BFLOAT8_B,DEV_0_L1_BLOCK_SHARDED,1,1,3136,1024,TILE,BFLOAT8_B,DEV_0_L1_BLOCK_SHARDED,1,1,3136,1024,TILE,BFLOAT8_B,DEV_0_L1_BLOCK_SHARDED,,,['ttnn/cpp/ttnn/operations/eltwise/binary/device/kernels/compute/eltwise_binary_kernel.cpp'],['eltwise_binary_kernel/2645359294562618219/'],['ttnn/cpp/ttnn/operations/eltwise/binary/device/kernels/dataflow/reader_binary_interleaved_start_id.cpp'; 'ttnn/cpp/ttnn/operations/eltwise/unary/device/kernels/dataflow/writer_unary_interleaved_start_id.cpp'],['reader_binary_interleaved_start_id/12948987234372504143/'; 'writer_unary_interleaved_start_id/16284050334975117650/'],388,624,1292,716,1616,0,743,743,1,[4322.0244140625; 4322.0244140625],[4322.0244140625],310,
Matmul,tt_dnn_device,318,0,{'bcast_batch': '1'; 'compute_kernel_config': 'WormholeComputeKernelConfig(math_fidelity=LoFi;math_approx_mode=0;fp32_dest_acc_en=0;packer_l1_acc=1;dst_full_sync_en=0)'; 'global_cb': 'std::nullopt'; 'output_dtype': 'DataType::BFLOAT8_B'; 'output_mem_config': 'MemoryConfig(memory_layout=TensorMemoryLayout::BLOCK_SHARDED;buffer_type=BufferType::L1;shard_spec=ShardSpec(grid={[(x=0;y=0) - (x=7;y=7)]};shape={416; 32};orientation=ShardOrientation::ROW_MAJOR;mode=ShardMode::PHYSICAL;physical_shard_shape=std::nullopt))'; 'output_tile': 'Tile(tile_shape={32; 32};face_shape={16; 16};num_faces=4)'; 'program_config': 'MatmulMultiCoreReuseMultiCastProgramConfig(compute_with_storage_grid_size=(x=8;y=8);in0_block_w=4;out_subblock_h=1;out_subblock_w=1;out_block_h=13;out_block_w=1;per_core_M=13;per_core_N=1;transpose_mcast=0;fused_activation=UnaryWithParam(op_type=UnaryOpType::RELU;param={});fuse_batch=1)'; 'transpose_a': 'false'; 'transpose_b': 'false'; 'untilize_out': 'false'; 'user_core_coord': 'std::nullopt'; 'user_fused_activation': 'std::nullopt'; 'user_run_batched': 'false'},LoFi,64,,35610194497,35610213254,18757,11706730613552,11706730642602,303309,29050,27889,27196,27781,27389,429,27889,24168,27551,27536,27804,,,,1,1,3136,1024,TILE,BFLOAT8_B,DEV_0_L1_BLOCK_SHARDED,1,1,1024,256,TILE,BFLOAT8_B,DEV_0_DRAM_INTERLEAVED,1,1,32,256,TILE,BFLOAT8_B,DEV_0_DRAM_INTERLEAVED,1,1,3136,256,TILE,BFLOAT8_B,DEV_0_L1_BLOCK_SHARDED,,,['ttnn/cpp/ttnn/operations/matmul/device/kernels/compute/bmm_large_block_zm_fused_bias_activation.cpp'],['bmm_large_block_zm_fused_bias_activation/452474428575639897/'],['ttnn/cpp/ttnn/operations/matmul/device/kernels/dataflow/reader_bmm_tile_layout_in0_sender_receiver_padding_block_sharded.cpp'; 'ttnn/cpp/ttnn/operations/matmul/device/kernels/dataflow/reader_bmm_tile_layout_in1_sender_writer_padding.cpp'; 'ttnn/cpp/ttnn/operations/matmul/device/kernels/dataflow/reader_bmm_tile_layout_in1_receiver_writer_padding.cpp'],['reader_bmm_tile_layout_in0_sender_receiver_padding_block_sharded/15411137474794245325/'; 'reader_bmm_tile_layout_in1_sender_writer_padding/3749010933635219316/'; 'reader_bmm_tile_layout_in1_receiver_writer_padding/3845776150318898124/'],1596,1392,2120,1992,2936,0,6272,6272,946,[512.0; 41.79591751098633],[128.0],395,
HaloDeviceOperation,tt_dnn_device,319,0,{'config_': 'SlidingWindowConfig(batch_size=16; input_hw=(14;14); window_hw=(3;3); stride_hw=(1;1); pad_hw=(1;1); dilation_hw=(1;1); num_cores_nhw=8; num_cores_c=1; core_range_set_={[(x=0;y=0) - (x=7;y=7)]})'; 'is_out_tiled_': 'true'; 'max_out_nsticks_per_core_': '574'; 'output_memory_config_': 'MemoryConfig(memory_layout=TensorMemoryLayout::BLOCK_SHARDED;buffer_type=BufferType::L1;shard_spec=ShardSpec(grid={[(x=0;y=0) - (x=7;y=7)]};shape={416; 32};orientation=ShardOrientation::ROW_MAJOR;mode=ShardMode::PHYSICAL;physical_shard_shape=std::nullopt))'; 'pad_val_': '0'; 'parallel_config_': 'ParallelConfig(grid={[(x=0;y=0) - (x=7;y=7)]}; shard_scheme=BLOCK_SHARDED; shard_orientation=ROW_MAJOR)'; 'remote_read_': 'false'; 'reshard_num_cores_nhw_': '0'; 'transpose_mcast_': 'false'},HiFi4,64,,35610368633,35610383986,15353,11706730776718,11706730782653,134912,5935,5120,3333,5075,4751,764,3672,4604,1647,2093,2282,,,,1,1,3136,256,TILE,BFLOAT8_B,DEV_0_L1_BLOCK_SHARDED,,,,,,,,,,,,,,,1,1,4592,256,ROW_MAJOR,BFLOAT16,DEV_0_L1_BLOCK_SHARDED,,,['ttnn/cpp/ttnn/operations/data_movement/untilize/device/kernels/compute/pack_untilize.cpp'],['pack_untilize/2694911519522204933/'],['ttnn/cpp/ttnn/operations/data_movement/untilize_with_halo_v2/device/kernels/dataflow/halo_gather.cpp'; 'ttnn/cpp/ttnn/operations/data_movement/untilize_with_halo_v2/device/kernels/dataflow/halo_gather.cpp'],['halo_gather/12765621115694089570/'; 'halo_gather/12161006505042681135/'],1068,1328,1044,1496,2048,0,1,1,1,[802816.0],[2351104.0],347,
OptimizedConvNew,tt_dnn_device,320,0,{'block_config': 'OptimizedConvBlockConfig(act_block_h_ntiles=13;act_block_w_ntiles=9;out_subblock_h_ntiles=1;out_subblock_w_ntiles=1)'; 'compute_kernel_config': 'WormholeComputeKernelConfig(math_fidelity=LoFi;math_approx_mode=1;fp32_dest_acc_en=0;packer_l1_acc=1;dst_full_sync_en=0)'; 'dtype': 'DataType::BFLOAT8_B'; 'enable_act_double_buffer': 'true'; 'enable_split_reader': 'false'; 'enable_subblock_padding': 'false'; 'enable_weights_double_buffer': 'true'; 'fuse_relu': 'true'; 'has_bias': 'true'; 'input_tensor_shape': '{16; 14; 14; 256}'; 'memory_config': 'MemoryConfig(memory_layout=TensorMemoryLayout::BLOCK_SHARDED;buffer_type=BufferType::L1;shard_spec=ShardSpec(grid={[(x=0;y=0) - (x=7;y=7)]};shape={416; 32};orientation=ShardOrientation::ROW_MAJOR;mode=ShardMode::PHYSICAL;physical_shard_shape=std::nullopt))'; 'output_channels': '256'; 'parallelization_config': 'OptimizedConvParallelizationConfig(grid_size=(x=8;y=8);num_cores_nhw=8;num_cores_c=8;per_core_out_matrix_height_ntile=13;per_core_out_matrix_width_ntile=1)'; 'sliding_window_config': 'SlidingWindowConfig(batch_size=16; input_hw=(14;14); window_hw=(3;3); stride_hw=(1;1); pad_hw=(1;1); dilation_hw=(1;1); num_cores_nhw=8; num_cores_c=1; core_range_set_={[(x=0;y=0) - (x=7;y=7)]})'; 'untilize_out': 'false'; 'use_shallow_conv_variant': 'false'},LoFi,64,,35610403650,35610424385,20735,11706730821432,11706730912043,39989,90611,89420,88340,89326,88799,913,89064,82617,88933,89130,89150,,,,1,1,4592,256,ROW_MAJOR,BFLOAT16,DEV_0_L1_BLOCK_SHARDED,1,1,2304,256,TILE,BFLOAT8_B,DEV_0_DRAM_INTERLEAVED,1,1,32,256,TILE,BFLOAT8_B,DEV_0_DRAM_INTERLEAVED,1,1,3136,256,TILE,BFLOAT8_B,DEV_0_L1_BLOCK_SHARDED,,,['ttnn/cpp/ttnn/operations/conv/conv2d/device/kernels/conv_bmm_tilize_col_major_out_blocks.cpp'],['conv_bmm_tilize_col_major_out_blocks/1277158388573679360/'],['ttnn/cpp/ttnn/operations/conv/conv2d/device/kernels/writer_tiled_out_2d_mcast_sender_conv_weights_tiled_col_to_rm_blocks.cpp'; 'ttnn/cpp/ttnn/operations/conv/conv2d/device/kernels/writer_tiled_out_2d_mcast_receiver_conv_weights_tiled_col_to_rm_blocks.cpp'; 'ttnn/cpp/ttnn/operations/conv/conv2d/device/kernels/reader_conv_activations_2d_mcast_padded_with_halo_3x3_weights_v2.cpp'],['writer_tiled_out_2d_mcast_sender_conv_weights_tiled_col_to_rm_blocks/6337849267912677043/'; 'writer_tiled_out_2d_mcast_receiver_conv_weights_tiled_col_to_rm_blocks/7826993631834227755/'; 'reader_conv_activations_2d_mcast_padded_with_halo_3x3_weights_v2/365230131547297444/'],1648,1832,2904,3124,3080,0,14112,14112,2129,[166.60317993164062; 41.79591751098633],[56.88888931274414],324,
Matmul,tt_dnn_device,321,0,{'bcast_batch': '1'; 'compute_kernel_config': 'WormholeComputeKernelConfig(math_fidelity=LoFi;math_approx_mode=0;fp32_dest_acc_en=0;packer_l1_acc=1;dst_full_sync_en=0)'; 'global_cb': 'std::nullopt'; 'output_dtype': 'DataType::BFLOAT8_B'; 'output_mem_config': 'MemoryConfig(memory_layout=TensorMemoryLayout::BLOCK_SHARDED;buffer_type=BufferType::L1;shard_spec=ShardSpec(grid={[(x=0;y=0) - (x=7;y=7)]};shape={416; 128};orientation=ShardOrientation::ROW_MAJOR;mode=ShardMode::PHYSICAL;physical_shard_shape=std::nullopt))'; 'output_tile': 'Tile(tile_shape={32; 32};face_shape={16; 16};num_faces=4)'; 'program_config': 'MatmulMultiCoreReuseMultiCastProgramConfig(compute_with_storage_grid_size=(x=8;y=8);in0_block_w=1;out_subblock_h=1;out_subblock_w=4;out_block_h=13;out_block_w=4;per_core_M=13;per_core_N=4;transpose_mcast=0;fused_activation=std::nullopt;fuse_batch=1)'; 'transpose_a': 'false'; 'transpose_b': 'false'; 'untilize_out': 'false'; 'user_core_coord': 'std::nullopt'; 'user_fused_activation': 'std::nullopt'; 'user_run_batched': 'false'},LoFi,64,,35610583996,35610603001,19005,11706730996820,11706731030211,85955,33391,32227,31490,32108,31926,409,32227,22699,31868,31740,32083,,,,1,1,3136,256,TILE,BFLOAT8_B,DEV_0_L1_BLOCK_SHARDED,1,1,256,1024,TILE,BFLOAT8_B,DEV_0_DRAM_INTERLEAVED,1,1,32,1024,TILE,BFLOAT8_B,DEV_0_DRAM_INTERLEAVED,1,1,3136,1024,TILE,BFLOAT8_B,DEV_0_L1_BLOCK_SHARDED,,,['ttnn/cpp/ttnn/operations/matmul/device/kernels/compute/bmm_large_block_zm_fused_bias_activation.cpp'],['bmm_large_block_zm_fused_bias_activation/9275637785034810760/'],['ttnn/cpp/ttnn/operations/matmul/device/kernels/dataflow/reader_bmm_tile_layout_in0_sender_receiver_padding_block_sharded.cpp'; 'ttnn/cpp/ttnn/operations/matmul/device/kernels/dataflow/reader_bmm_tile_layout_in1_sender_writer_padding.cpp'; 'ttnn/cpp/ttnn/operations/matmul/device/kernels/dataflow/reader_bmm_tile_layout_in1_receiver_writer_padding.cpp'],['reader_bmm_tile_layout_in0_sender_receiver_padding_block_sharded/4210833395017153429/'; 'reader_bmm_tile_layout_in1_sender_writer_padding/8045079868711081683/'; 'reader_bmm_tile_layout_in1_receiver_writer_padding/10321423141711353739/'],1592,1308,2148,1272,3648,0,6272,6272,946,[128.0; 41.79591751098633],[512.0],266,
BinaryDeviceOperation,tt_dnn_device,322,0,{'activations': '{UnaryWithParam(op_type=UnaryOpType::RELU;param={})}'; 'binary_op_type': 'BinaryOpType::ADD'; 'compute_kernel_config': 'std::nullopt'; 'dtype': 'DataType::BFLOAT8_B'; 'input_tensor_a_activation': 'std::nullopt'; 'memory_config': 'MemoryConfig(memory_layout=TensorMemoryLayout::BLOCK_SHARDED;buffer_type=BufferType::L1;shard_spec=ShardSpec(grid={[(x=0;y=0) - (x=7;y=7)]};shape={416; 128};orientation=ShardOrientation::ROW_MAJOR;mode=ShardMode::PHYSICAL;physical_shard_shape=std::nullopt))'; 'scalar': 'std::nullopt'; 'worker_grid': '{[(x=0;y=0) - (x=7;y=7)]}'},HiFi4,64,,35610651002,35610671192,20190,11706731061159,11706731065030,31730,3871,3075,2811,2996,2888,314,2932,297,2776,2674,2931,,,,1,1,3136,1024,TILE,BFLOAT8_B,DEV_0_L1_BLOCK_SHARDED,1,1,3136,1024,TILE,BFLOAT8_B,DEV_0_L1_BLOCK_SHARDED,1,1,3136,1024,TILE,BFLOAT8_B,DEV_0_L1_BLOCK_SHARDED,1,1,3136,1024,TILE,BFLOAT8_B,DEV_0_L1_BLOCK_SHARDED,,,['ttnn/cpp/ttnn/operations/eltwise/binary/device/kernels/compute/eltwise_binary_kernel.cpp'],['eltwise_binary_kernel/2645359294562618219/'],['ttnn/cpp/ttnn/operations/eltwise/binary/device/kernels/dataflow/reader_binary_interleaved_start_id.cpp'; 'ttnn/cpp/ttnn/operations/eltwise/unary/device/kernels/dataflow/writer_unary_interleaved_start_id.cpp'],['reader_binary_interleaved_start_id/12948987234372504143/'; 'writer_unary_interleaved_start_id/16284050334975117650/'],388,624,1292,716,1616,0,743,743,1,[4322.0244140625; 4322.0244140625],[4322.0244140625],173,
ReshardDeviceOperation,tt_dnn_device,323,0,{'output_mem_config': 'MemoryConfig(memory_layout=TensorMemoryLayout::BLOCK_SHARDED;buffer_type=BufferType::L1;shard_spec=ShardSpec(grid={[(x=0;y=0) - (x=7;y=6)]};shape={448; 128};orientation=ShardOrientation::ROW_MAJOR;mode=ShardMode::PHYSICAL;physical_shard_shape=std::nullopt))'},,56,,35610773103,35610792703,19600,11706731182766,11706731185731,118960,2965,1742,1541,1589,1561,225,1697,1606,,,,,,,1,1,3136,1024,TILE,BFLOAT8_B,DEV_0_L1_BLOCK_SHARDED,,,,,,,,,,,,,,,1,1,3136,1024,TILE,BFLOAT8_B,DEV_0_L1_BLOCK_SHARDED,,,[],[],['ttnn/cpp/ttnn/operations/data_movement/sharded/device/kernels/dataflow/reshard_reader.cpp'; 'ttnn/cpp/ttnn/operations/data_movement/sharded/device/kernels/dataflow/reshard_reader.cpp'],['reshard_reader/12263521353925561470/'; 'reshard_reader/15437676182765989133/'],1024,1100,0,0,0,0,1,1,1,[3211264.0],[3211264.0],215,
Matmul,tt_dnn_device,324,0,{'bcast_batch': '1'; 'compute_kernel_config': 'WormholeComputeKernelConfig(math_fidelity=LoFi;math_approx_mode=0;fp32_dest_acc_en=0;packer_l1_acc=1;dst_full_sync_en=0)'; 'global_cb': 'std::nullopt'; 'output_dtype': 'DataType::BFLOAT8_B'; 'output_mem_config': 'MemoryConfig(memory_layout=TensorMemoryLayout::BLOCK_SHARDED;buffer_type=BufferType::L1;shard_spec=ShardSpec(grid={[(x=0;y=0) - (x=7;y=6)]};shape={448; 64};orientation=ShardOrientation::ROW_MAJOR;mode=ShardMode::PHYSICAL;physical_shard_shape=std::nullopt))'; 'output_tile': 'Tile(tile_shape={32; 32};face_shape={16; 16};num_faces=4)'; 'program_config': 'MatmulMultiCoreReuseMultiCastProgramConfig(compute_with_storage_grid_size=(x=8;y=7);in0_block_w=4;out_subblock_h=2;out_subblock_w=2;out_block_h=14;out_block_w=2;per_core_M=14;per_core_N=2;transpose_mcast=0;fused_activation=UnaryWithParam(op_type=UnaryOpType::RELU;param={});fuse_batch=1)'; 'transpose_a': 'false'; 'transpose_b': 'false'; 'untilize_out': 'false'; 'user_core_coord': 'std::nullopt'; 'user_fused_activation': 'std::nullopt'; 'user_run_batched': 'false'},LoFi,56,,35611101231,35611129721,28490,11706731516058,11706731549945,331482,33887,32731,32074,32685,32247,462,32731,28078,32393,32259,32591,,,,1,1,3136,1024,TILE,BFLOAT8_B,DEV_0_L1_BLOCK_SHARDED,1,1,1024,512,TILE,BFLOAT8_B,DEV_0_DRAM_INTERLEAVED,1,1,32,512,TILE,BFLOAT8_B,DEV_0_DRAM_INTERLEAVED,1,1,3136,512,TILE,BFLOAT8_B,DEV_0_L1_BLOCK_SHARDED,,,['ttnn/cpp/ttnn/operations/matmul/device/kernels/compute/bmm_large_block_zm_fused_bias_activation.cpp'],['bmm_large_block_zm_fused_bias_activation/7574137722554657023/'],['ttnn/cpp/ttnn/operations/matmul/device/kernels/dataflow/reader_bmm_tile_layout_in0_sender_receiver_padding_block_sharded.cpp'; 'ttnn/cpp/ttnn/operations/matmul/device/kernels/dataflow/reader_bmm_tile_layout_in1_sender_writer_padding.cpp'; 'ttnn/cpp/ttnn/operations/matmul/device/kernels/dataflow/reader_bmm_tile_layout_in1_receiver_writer_padding.cpp'],['reader_bmm_tile_layout_in0_sender_receiver_padding_block_sharded/8749787434387760911/'; 'reader_bmm_tile_layout_in1_sender_writer_padding/1410901123504687763/'; 'reader_bmm_tile_layout_in1_receiver_writer_padding/13158601542180099623/'],1792,1392,2276,2532,3668,0,12544,12544,1892,[256.0; 41.79591751098633],[128.0],647,
